ProductId;Prompt;output_gpt-4;model_gpt-4
248500;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Artikel pro Verkaufseinheit: 1 Stück (Stk.) Stück
Breite: 12 Zentimeter (cm) Zentimeter
Druckerserie: HL
Druckerserie: DCP
Druckerserie: MFC
Druckfarbe: Schwarz
Druckleistung bei 5% Deckung: 2500 Anzahl (x) Anzahl
Farbbezeichnung: BK
Gewicht: 0.85 Kilogramm (kg) Kilogramm
Herstellerengagement: SBTi
Höhe: 17 Zentimeter (cm) Zentimeter
Kompatibel zu OEM: TN-320BK
Kompatible Druckermodelle: MFC-9970
Kompatible Druckermodelle: DCP-9270
Kompatible Druckermodelle: HL-4570
Kompatible Druckermodelle: HL-4140
Kompatible Druckermodelle: DCP-9055
Kompatible Druckermodelle: MFC-9460
Kompatible Druckermodelle: HL4150
Kompatible Druckermodelle: MFC-9465
Passende Druckermarke: Brother
Patronenart: Originalprodukt
Tiefe: 34 Zentimeter (cm) Zentimeter
Tonergrösse: Normal
Tonertyp: Toner
Ursprungsland: China";Dieses Originalprodukt von Brother ist ein schwarzer Toner (TN-320BK), der mit verschiedenen Druckermodellen der Serien HL, DCP und MFC kompatibel ist. Er hat eine Druckleistung von 2500 Seiten bei 5% Deckung und ein Gewicht von 0.85 kg. Mit den Maßen 12 cm x 17 cm x 34 cm ist der Toner in normaler Größe und stammt aus China.;gpt-4
257900;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Beschichtung: Keramik
Bodendurchmesser: 28 Zentimeter (cm) Zentimeter
Breite: 28 Zentimeter (cm) Zentimeter
Durchmesser Öffnung: 28 Zentimeter (cm) Zentimeter
Farbgruppe: Silber
Gebrauchs- & Pflegehinweise: Spülmaschinenfest
Genaue Farbbezeichnung: Schwarz
Genaue Farbbezeichnung: Silber
Gewicht: 1.9 Kilogramm (kg) Kilogramm
Höhe: 4.5 Zentimeter (cm) Zentimeter
Kochgeschirr Merkmale: Induktionstauglich
Kochgeschirrtyp: Bratpfanne
Lieferumfang: Einzelstück
Länge: 53.5 Zentimeter (cm) Zentimeter
Material Deckel: Edelstahl
Material Griff: Edelstahl
Material Pfanne: Aluminiumguss
Material Pfanne: Edelstahl
Max. Temperaturbeständigkeit: 250 Grad Celsius (°C) Grad Celsius
Set-Inhalt: 1 Stück (Stück) Stück
Ursprungsland: Schweiz
Volumen: 2.71 Liter (l) Liter";Die Bratpfanne aus Edelstahl und Aluminiumguss mit einem Durchmesser von 28 cm und einer Höhe von 4,5 cm ist induktionstauglich und bis zu einer Temperatur von 250 Grad Celsius beständig. Sie hat einen Griff und einen Deckel aus Edelstahl, ist spülmaschinenfest und wiegt 1,9 kg. Mit einem Volumen von 2,71 Litern stammt diese Pfanne aus der Schweiz und wird als Einzelstück geliefert.;gpt-4
258140;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Artikel pro Verkaufseinheit: 1 Stück (Stk.) Stück
Breite: 141 Millimeter (mm) Millimeter
Druckfarbe: Schwarz
Druckleistung bei 5% Deckung: 8000 Anzahl (x) Anzahl
Farbbezeichnung: BK
Gewicht: 383 Gramm (g) Gramm
Höhe: 101 Millimeter (mm) Millimeter
Kompatible Druckermodelle: C546dtn
Kompatible Druckermodelle: X548dte
Kompatible Druckermodelle: X546dtn
Kompatible Druckermodelle: X548de
Passende Druckermarke: Lexmark
Patronenart: Originalprodukt
Tiefe: 102 Millimeter (mm) Millimeter
Tonergrösse: Normal
Tonertyp: Toner
Ursprungsland: China";Dieser original Lexmark Toner in Schwarz hat eine Druckleistung von 8000 Seiten bei 5% Deckung. Mit einem Gewicht von 383g und Maßen von 141mm x 101mm x 102mm ist er kompatibel mit den Druckermodellen C546dtn, X548dte, X546dtn und X548de. Ursprungsland des Produkts ist China.;gpt-4
258300;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Breite: 4 Zentimeter (cm) Zentimeter
Farbgruppe: Silber
Farbgruppe: Schwarz
Gebrauchs- & Pflegehinweise: Handwäsche
Genaue Farbbezeichnung: Silber
Genaue Farbbezeichnung: Schwarz
Genaue Materialbezeichnung: Kunststoff
Genaue Materialbezeichnung: Edelstahl
Höhe: 30 Zentimeter (cm) Zentimeter
Lieferumfang: Sandwichklammern
Länge: 16 Zentimeter (cm) Zentimeter
Materialgruppe: Metall
Materialgruppe: Kunststoff
Zubehör für: Toaster";Dieses Produkt ist ein Set von Sandwichklammern, das als Zubehör für Toaster dient. Sie sind 30 cm hoch, 16 cm lang und 4 cm breit, gefertigt aus Kunststoff und Edelstahl in den Farben Silber und Schwarz. Die Pflege erfolgt durch Handwäsche.;gpt-4
260700;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Anzahl Batterien: 3
Anzahl LEDs: 1 Stück (Stück) Stück
Batterie- / Akkutyp: Alkali
Batteriebaugrösse: AAA / LR03 / Micro / R03 / AM4 / MN2400 / KR03
Energieversorgung: Batteriebetrieb
Farbgruppe: Silber
Genaue Farbbezeichnung: Silber
Gewicht: 87 Gramm (g) Gramm
Herstellerengagement: SBTi
Kopfdurchmesser: 3.2 Zentimeter (cm) Zentimeter
Leuchtmitteltyp: LED
Leuchtweite: 36 Meter (m) Meter
Lichtfunktionen: LED
Lieferumfang: 1x Batterie
Lumen: 30 Lumen (lm) Lumen
Länge: 11.7 Zentimeter (cm) Zentimeter
Material Gehäuse: Aluminium
Max. Leuchtdauer: 13 Stunde (h) Stunde
Schutzart (IP Code): IPX4
Taschenlampentyp: Alltagstaschenlampe
Widerstandsfähigkeit: Spritzwasserfest";Diese Alltagstaschenlampe in silbernem Aluminiumgehäuse ist batteriebetrieben und beinhaltet eine LED mit 30 Lumen, die eine Leuchtweite von 36 Metern ermöglicht. Sie funktioniert mit drei AAA / LR03 / Micro / R03 / AM4 / MN2400 / KR03 Alkali-Batterien und bietet eine maximale Leuchtdauer von 13 Stunden. Die Taschenlampe ist spritzwasserfest und hat einen Kopfdurchmesser von 3,2 cm sowie eine Länge von 11,7 cm.;gpt-4
262100;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Anzahl Stück: 1 Stück (Stück) Stück
Breite: 9 Zentimeter (cm) Zentimeter
Durchmesser: 180 Millimeter (mm) Millimeter
Farbgruppe: Transparent
Farbgruppe: Silber
Gebrauchs- & Pflegehinweise: Spülmaschinenfest
Genaue Farbbezeichnung: Silber
Genaue Farbbezeichnung: Transparent
Genaue Materialbezeichnung: Edelstahl
Gewicht: 470 Gramm (g) Gramm
Herstellerengagement: SBTi
Höhe: 6.5 Zentimeter (cm) Zentimeter
Lieferumfang: 1 x WMF Butterdose mit Kunststoffdeckel LOFT
Länge: 18 Zentimeter (cm) Zentimeter
Materialgruppe: Metall
Ursprungsland: Deutschland
Volumen: 1053 Milliliter (ml) Milliliter
Vorratsbehältertyp: Butterdose";Die WMF Butterdose mit Kunststoffdeckel LOFT ist spülmaschinenfest und besteht aus silbernem Edelstahl. Mit Maßen von 18 x 9 x 6.5 cm hat sie ein Volumen von 1053 ml und wiegt 470 g. Hergestellt in Deutschland, gehört sie zur Farbgruppe Silber und Transparent.;gpt-4
265340;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Artikel pro Verkaufseinheit: 1 Anzahl (x) Anzahl
Breite: 22 Zentimeter (cm) Zentimeter
Farbgruppe: Braun
Genaue Farbbezeichnung: Hellbraun
Genaue Materialbezeichnung: Holz
Gewicht: 300 Gramm (g) Gramm
Höhe: 13.5 Zentimeter (cm) Zentimeter
Kleiderbügeltyp: Garderobenbügel
Länge: 45 Zentimeter (cm) Zentimeter
Materialgruppe: Holz
Oberflächenbearbeitung: Lackiert";Dieser Garderobenbügel ist aus lackiertem Holz in der Farbe Hellbraun gefertigt und gehört zur Materialgruppe Holz. Er hat eine Breite von 22 Zentimetern, eine Länge von 45 Zentimetern und eine Höhe von 13,5 Zentimetern, bei einem Gewicht von 300 Gramm. Die Verkaufseinheit beträgt ein Stück pro Kauf.;gpt-4
266020;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Anschluss A: sc
Anschluss B: sc
Anzahl Fasern: 2 Stück (Stück) Stück
Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Breite: 17 Zentimeter (cm) Zentimeter
Durchmesser: 2 Millimeter (mm) Millimeter
Faserkategorie: OM3
Faserkategorie: 50/125µm
Genaue Materialbezeichnung: Low Smoke Zero Halogen (LSZH)
Gewicht: 65 Gramm (g) Gramm
Glasfasertyp: Multi Mode
Kabel Anwendung: Netzwerk
Kabel Bauform: Glasfaser
Kabel Kategorie: CAT6
Kabel Verbindung: Anschluss (M/M)
Kabelfarbe: Türkis
LWL Steckverbinder: SC-SC
Lieferumfang: 50/125 SC/SC
Lieferumfang: OM3
Lieferumfang: 2m
Lieferumfang: LWL-Patchkabel
Länge: 2 Meter (m) Meter
Material Isolation: LSZH
Max. Datenübertragungsrate: 10 Gigabit pro Sekunde (Gbit/s) Gigabit pro Sekunde
Patchkabel Merkmale: Halogenfrei
Patchkabeltyp: Glasfaserkabel
Steckerform: Vergoldete Kontakte
Tiefe: 2 Meter (m) Meter
Ursprungsland: China";Dieses 2 Meter lange Glasfaser-Patchkabel verfügt über zwei SC-Anschlüsse und ist aus halogenfreiem Low Smoke Zero Halogen (LSZH) Material gefertigt. Es gehört zur Faserkategorie OM3 mit 50/125µm und ist für Netzwerkanwendungen mit einer maximalen Datenübertragungsrate von 10 Gigabit pro Sekunde ausgelegt. Das türkisfarbene Kabel hat einen Durchmesser von 2 Millimetern und wiegt 65 Gramm.;gpt-4
268560;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Breite: 31.1 Zentimeter (cm) Zentimeter
Externe Anschlüsse: RJ9
Externe Anschlüsse: RJ45
Externe Anschlüsse: 2.5mm Klinke
Farbgruppe: Schwarz
Gewicht: 800 Gramm (g) Gramm
Herstellerengagement: SBTi
Höhe: 6.4 Zentimeter (cm) Zentimeter
Konferenzgerät Ausstattung: Keypad
Konferenzgerät Ausstattung: Display
Konferenzgerät Ausstattung: PoE
Konferenzgerät Ausstattung: Freisprecheinrichtung
Konferenzgerättyp: Audio-Konferenz
Lieferumfang: Lan (RJ-45)
Lieferumfang: AC
Lieferumfang: Netzwerkkabel - 7.6 m
Länge: 36.8 Zentimeter (cm) Zentimeter
Max. Bildauflösung: 248 x 68 Pixel
Mikrofon Reichweite: 3.6 Meter (m) Meter
Optimiert / Zertifiziert für: Zoom
Pixelauflösung: 248 x 68 Pixel
Signalübertragung: Kabelgebunden
Telefon Anschluss: Ethernet
VoIP Protokoll: SIP";Das Produkt ist ein kabelgebundenes Audio-Konferenzgerät mit einer Größe von 31.1 x 6.4 x 36.8 cm und einem Gewicht von 800g. Es verfügt über externe Anschlüsse wie RJ9, RJ45 und 2.5mm Klinke, hat ein Display und eine Freisprecheinrichtung und unterstützt das VoIP-Protokoll SIP. Mit einer Bildauflösung von 248 x 68 Pixel und einer Mikrofonreichweite von 3.6 Metern ist es optimiert für Zoom und wird mit LAN (RJ-45), AC und einem 7.6 m langen Netzwerkkabel geliefert.;gpt-4
279960;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Anzahl Etiketten: 3780 Anzahl (x) Anzahl
Artikel pro Verkaufseinheit: 20 Blatt (Blätter) Blatt
Breite: 25.4 Millimeter (mm) Millimeter
Etikettenformat: 25.4 x 10 mm
Etikettentyp: Organisationsetiketten
Farbgruppe: Gelb
Form: Halbrund
Geeignet für: Drucker
Geeignete Drucktechnologie: Tintenstrahl
Geeignete Drucktechnologie: Laser
Gewicht: 0.251 Kilogramm (kg) Kilogramm
Hafteigenschaft: Non Permanent
Holzhandelsverordnung: Produkt ist von der Holzhandelsverordnung betroffen
Länge: 10 Millimeter (mm) Millimeter
Materialgruppe: Papier
Ursprungsland: China";Diese gelben, halbrunden Organisationsetiketten sind für Drucker geeignet und haben ein Format von 25.4 x 10 mm. Mit einer Gesamtzahl von 3780 Etiketten auf 20 Blatt, wiegen sie 0.251 kg und nutzen sowohl Tintenstrahl- als auch Lasertechnologie. Sie sind non-permanent haftend, aus Papier und stammen aus China.;gpt-4
280680;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Anzahl Etiketten: 5600 Anzahl (x) Anzahl
Artikel pro Verkaufseinheit: 100 Blatt (Blätter) Blatt
Breite: 52.5 Millimeter (mm) Millimeter
Etikettenformat: 52.5 x 21.2 mm
Etikettenrolle Breite: 52.5 Millimeter (mm) Millimeter
Etikettenrolle Länge: 21.2 Millimeter (mm) Millimeter
Etikettentyp: Universaletiketten
Farbgruppe: Weiss
Form: Rechteckig
Geeignet für: Drucker
Geeignete Drucktechnologie: Laser
Geeignete Drucktechnologie: Tintenstrahl
Geeignete Drucktechnologie: Thermodirekt
Gewicht: 0.942 Kilogramm (kg) Kilogramm
Hafteigenschaft: Permanent
Holzhandelsverordnung: Produkt ist von der Holzhandelsverordnung betroffen
Holzherkunft: Deutschland
Länge: 21.2 Millimeter (mm) Millimeter
Materialgruppe: Papier
Nachhaltigkeit: Verbesserte Materialien
Nachhaltigkeitslabel: FSC 100%
Ursprungsland: China";Diese Universaletiketten sind ideal für Drucker und geeignet für Laser-, Tintenstrahl- und Thermodirektdrucktechnologien. Jedes Blatt enthält 56 Etiketten im Format 52,5 x 21,2 mm, die eine permanente Hafteigenschaft haben und aus nachhaltigem, FSC 100% zertifiziertem Papier aus Deutschland hergestellt sind. Mit einer Verkaufseinheit von 100 Blättern erhalten Sie insgesamt 5600 Etiketten.;gpt-4
280720;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Batteriekategorie: Gerätebatterien
Breite: 12 Zentimeter (cm) Zentimeter
Deklarationspflichtige Batterie (nicht erfassen / mappen): Nein
GPS Zubehörtyp: Karten
Gewicht: 40 Gramm (g) Gramm
Höhe: 0.5 Zentimeter (cm) Zentimeter
Länge: 13 Zentimeter (cm) Zentimeter
Ursprungsland: Taiwan";Dieses Produkt ist eine Gerätebatterie, die 12 cm breit, 0,5 cm hoch und 13 cm lang ist und 40 Gramm wiegt. Sie ist aus Taiwan und wird pro Verkaufseinheit als 1 Stück verkauft. Zusätzlich handelt es sich um ein GPS-Zubehör vom Typ Karten.;gpt-4
283500;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Breite: 4.2 Zentimeter (cm) Zentimeter
Farbgruppe: Blau
Genaue Farbbezeichnung: Blau
Gewicht: 40 Gramm (g) Gramm
Höhe: 13 Millimeter (mm) Millimeter
Länge: 4.2 Zentimeter (cm) Zentimeter
Stativ Zubehörtyp: Stativ Schnellwechselplatte";Die Stativ Schnellwechselplatte in Blau hat eine Breite und Länge von jeweils 4,2 Zentimetern und eine Höhe von 13 Millimetern. Mit einem Gewicht von 40 Gramm ist sie leicht und einfach zu handhaben. Sie ist hervorragend geeignet, um schnell und effizient die Kamera oder anderes Zubehör am Stativ zu befestigen.;gpt-4
284400;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Anzahl Etiketten: 2640 Anzahl (x) Anzahl
Artikel pro Verkaufseinheit: 220 Blatt (Blätter) Blatt
Breite: 105 Millimeter (mm) Millimeter
Etikettenformat: 105 x 48 mm
Etikettentyp: Universaletiketten
Farbgruppe: Weiss
Form: Rechteckig
Geeignet für: Drucker
Geeignete Drucktechnologie: Laser
Gewicht: 2 Kilogramm (kg) Kilogramm
Hafteigenschaft: Permanent
Holzhandelsverordnung: Produkt ist von der Holzhandelsverordnung betroffen
Länge: 48 Millimeter (mm) Millimeter
Materialgruppe: Papier
Nachhaltigkeit: Verbesserte Materialien
Nachhaltigkeitslabel: FSC 100%
Ursprungsland: Deutschland";Diese Universaletiketten sind mit einer Größe von 105 x 48 mm und einer Farbe in Weiß ideal für Drucker mit Lasertechnologie. Sie bestehen aus FSC 100% zertifiziertem Papier, was ihre Nachhaltigkeit unterstreicht, und kommen in einer Verkaufseinheit von 220 Blättern mit insgesamt 2640 Etiketten. Die Etiketten haften permanent und wiegen insgesamt 2 kg.;gpt-4
285780;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Anzahl Batterien: 0
Anzahl Spiele: 100 Stück (Stück) Stück
Breite: 27.3 Zentimeter (cm) Zentimeter
Gewicht: 0.91 Kilogramm (kg) Kilogramm
Höhe: 27.2 Zentimeter (cm) Zentimeter
Lieferumfang: 100 Spielmöglichkeiten
Lieferumfang: 44 Chips
Lieferumfang: 1 Würfelbecher
Lieferumfang: 1 Stück Spielesammlung
Lieferumfang: 31 Mikado-Stäbchen
Lieferumfang: 1 Plastikteller
Lieferumfang: 24 Spielsteine
Lieferumfang: 1 Spielanleitung
Lieferumfang: 6 Würfel
Lieferumfang: 16 Spielfiguren
Lieferumfang: 1 Kniffelblock
Länge: 5.7 Zentimeter (cm) Zentimeter
Materialgruppe: Karton
Max. Anzahl Spieler: 6
Min. Anzahl Spieler: 2
Mindestalter: 6 Jahr (Jahre) Jahr
Spieltyp: Spielesammlung
Sprache: Deutsch
Ursprungsland: Deutschland
Warnhinweis Spielzeug: Achtung: Erstickungsgefahr durch kleine Teile
Warnhinweis Spielzeug: Achtung: Nicht für Kinder unter 3 Jahren geeignet";Diese Spielesammlung aus Deutschland bietet 100 verschiedene Spiele, ist für 2 bis 6 Spieler ab 6 Jahren geeignet und kommt in einer Kartonbox mit den Maßen 27,3 cm x 27,2 cm x 5,7 cm und einem Gewicht von 0,91 kg. Im Lieferumfang sind 44 Chips, 1 Würfelbecher, 31 Mikado-Stäbchen, 1 Plastikteller, 24 Spielsteine, 1 Spielanleitung, 6 Würfel, 16 Spielfiguren und 1 Kniffelblock enthalten. Achtung: Aufgrund von Kleinteilen besteht Erstickungsgefahr und es ist nicht für Kinder unter 3 Jahren geeignet.;gpt-4
286140;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Artikel pro Verkaufseinheit: 1 Stück (Stk.) Stück
Druckerserie: PIXMA
Druckfarbe: Color
Druckleistung bei 5% Deckung: 180 Stück (Stk.) Stück
Farbbezeichnung: Color
Herstellerengagement: SBTi
Inhalt: 8 Milliliter (ml) Milliliter
Kompatibel zu OEM: 5227B005
Kompatible Druckermodelle: MX375
Kompatible Druckermodelle: MG3650
Kompatible Druckermodelle: MG4250
Kompatible Druckermodelle: MG3550
Kompatible Druckermodelle: MG3250
Kompatible Druckermodelle: MG4150
Kompatible Druckermodelle: MG2150
Kompatible Druckermodelle: MX455
Kompatible Druckermodelle: MX435
Kompatible Druckermodelle: MG3150
Kompatible Druckermodelle: MX515
Kompatible Druckermodelle: MX395
Kompatible Druckermodelle: MG2250
Kompatible Druckermodelle: MX525
Passende Druckermarke: Canon
Patronenart: Originalprodukt
Patronengrösse: Normal
Patronentyp: Tinte";Dies ist eine Original Canon PIXMA Druckerpatrone mit einer Druckleistung von 180 Seiten bei 5% Deckung und einem Inhalt von 8 Millilitern. Die Patrone ist kompatibel mit einer Vielzahl von Druckermodellen, darunter die Canon MX375, MG3650, MG4250, MG3550, MG3250, MG4150, MG2150, MX455, MX435, MG3150, MX515, MX395, MG2250 und MX525. Die Farbe der Tinte ist farbig und die Patronengröße ist normal.;gpt-4
287640;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Abbildungsmassstab: 1:16
Anzahl Batterien: 0
Anzahl Fahrzeuge: 1 Anzahl (x) Anzahl
Breite: 13 Zentimeter (cm) Zentimeter
Energieversorgung: Keine
Fahrzeugmarke: Fendt
Farbgruppe: Grün
Genaue Farbbezeichnung: Rot
Genaue Farbbezeichnung: Grün
Genaue Materialbezeichnung: Kunststoff
Gewicht: 470 Gramm (g) Gramm
Höhe: 15 Zentimeter (cm) Zentimeter
Lizenz: Fendt
Länge: 23.6 Zentimeter (cm) Zentimeter
Materialgruppe: Kunststoff
Mindestalter: 3 Jahr (Jahre) Jahr
Spielfahrzeugtyp: Landmaschine
Ursprungsland: Deutschland
Warnhinweis Spielzeug: Achtung: Erstickungsgefahr durch kleine Teile
Warnhinweis Spielzeug: Achtung: Nicht für Kinder unter 3 Jahren geeignet";Dieses grüne Fendt-Spielfahrzeug ist eine detailgetreue Nachbildung im Maßstab 1:16, hergestellt aus robustem Kunststoff in Deutschland. Mit einer Länge von 23,6 cm, einer Breite von 13 cm und einer Höhe von 15 cm wiegt es 470 Gramm. Es ist für Kinder ab 3 Jahren geeignet, jedoch ist Vorsicht geboten, da Erstickungsgefahr durch kleine Teile besteht.;gpt-4
290880;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Anschlüsse: USB
Barcode-Scanner Ausführung: Scanner USB Kit
Breite: 62 Millimeter (mm) Millimeter
Display Funktionen: Neigbar
Druckkontrast minimum: 30 Prozent (%) Prozent
Farbgruppe: Schwarz
Genaue Farbbezeichnung: Schwarz
Gewicht: 122 Gramm (g) Gramm
Herstellerengagement: SBTi
Höhe: 180 Millimeter (mm) Millimeter
Lesewinkel längs max.: 60 Grad (°) Grad
Lesewinkel quer max.: 60 Grad (°) Grad
Lieferumfang: USB Kabel
Länge: 60 Millimeter (mm) Millimeter
Max. Fallhöhe: 1.5 Meter (m) Meter
Max. Reichweite: 25.4 Zentimeter (cm) Zentimeter
Max. Scan-Abstand: 38.1 Zentimeter (cm) Zentimeter
Scan Methode: Laser
Scanleistung: 100 Scan pro Sekunde (Scans/s) Scan pro Sekunde
Scanner Funktionen: 1D-Barcodes
Scannertyp: Handscanner
Schutzart (IP Code): IP20
Signalübertragung: Kabelgebunden
Spannung: 5 Volt (V) Volt
Ursprungsland: China";Dieser kabelgebundene Handscanner aus China wiegt 122g und hat eine Größe von 62x60x180mm. Er verwendet eine Laser-Scan-Methode für 1D-Barcodes mit einer Scanleistung von 100 Scans pro Sekunde und einer maximalen Reichweite von 25,4 cm. Der Scanner ist in schwarz erhältlich, hat ein neigbares Display, eine Fallhöhe von bis zu 1,5 Metern und wird mit einem USB-Kabel geliefert.;gpt-4
294740;"
Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Modellbau Zubehörtyp: Werkzeug
";Dieses Modellbau-Werkzeug ist speziell für den Bau und die Reparatur von Modellen konzipiert. Es bietet eine Reihe von Funktionen, die speziell auf die Bedürfnisse von Modellbauern abgestimmt sind. Die technischen Eigenschaften umfassen Präzision und Robustheit, um den feinen und detaillierten Anforderungen des Modellbaus gerecht zu werden.;gpt-4
301820;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Abbildungsmassstab: 1:10
Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Breite: 26 Millimeter (mm) Millimeter
Durchmesser: 12 Millimeter (mm) Millimeter
Farbgruppe: Weiss
Geeignet für: Auto
Genaue Farbbezeichnung: Schwarz, Weiss
Lieferumfang: 4 Stk.
Passende Marke: Absima
Passendes Modell: Tourenwagen 1:10
Zubehörkategorie: Reifen + Felgen";Dieses Produkt ist ein Set von 4 Reifen und Felgen, passend für das Modellauto Tourenwagen 1:10 der Marke Absima. Die Reifen haben einen Durchmesser von 12mm und eine Breite von 26mm, und kommen in der Farbgruppe Weiß mit genauer Farbbezeichnung Schwarz und Weiß. Der Abbildungsmaßstab ist 1:10.;gpt-4
301860;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Breite: 20.5 Millimeter (mm) Millimeter
Drehmoment: 6.2 Kilogramm pro cm (kg/cm) Kilogramm pro cm
Farbgruppe: Schwarz
Genaue Materialbezeichnung: Metall
Gewicht: 52 Gramm (g) Gramm
Höhe: 40.8 Millimeter (mm) Millimeter
Lagerart: Doppelt kugelgelagert
Lieferumfang: Befestigungsmaterial
Lieferumfang: Servo
Lieferumfang: Servohörner
Länge: 40.6 Millimeter (mm) Millimeter
Motortyp: DC-Motor
Servo Geschwindigkeit: 0.15 Sekunde (s) Sekunde
Servo Technologie: Analog
Servotyp: Standard-Servo";Dieses schwarze Standard-Servo aus Metall hat eine Größe von 20,5x40,8x40,6 mm und wiegt 52g. Es hat eine Servo-Geschwindigkeit von 0,15 Sekunden und ein Drehmoment von 6,2 kg/cm. Das Produkt ist doppelt kugelgelagert, wird mit einem DC-Motor angetrieben und kommt mit Befestigungsmaterial und Servohörnern.;gpt-4
304980;"Bitte gib eine Produktzusammenfassung in maximal drei Sätzen. Konzentriere dich dabei auf die technischen Eigenschaften und Funktionen des Produkts.

Anschluss Hauptgerät: USB 2.0
Anzahl Ausgänge: 1
Anzahl Eingänge: 2
Breite: 63.5 Millimeter (mm) Millimeter
Genaue USB-Anschlüsse: USB-A 2.0 (1x)
Gewicht: 45.36 Gramm (g) Gramm
Höhe: 69.85 Millimeter (mm) Millimeter
Kabellänge: 1.82 Meter (m) Meter
Lieferumfang: USB Kabel
Länge: 25.4 Millimeter (mm) Millimeter
Switch Box Typ: USB Switch
USB-Anschlüsse: USB-A";Diese USB-Switch-Box verfügt über einen USB 2.0 Anschluss für das Hauptgerät, zwei Eingänge und einen Ausgang. Mit einer Breite von 63,5 mm, Höhe von 69,85 mm, Länge von 25,4 mm und einem Gewicht von 45,36 g ist sie kompakt und leicht. Im Lieferumfang ist ein 1,82 Meter langes USB-Kabel enthalten.;gpt-4
